catalogId,name,category,atc5_code,atc5_name,package_moh,administrationNotes,alternativeMedications,atc5_system,contraindications,currency,form,ingredients,lastUpdated,manufacturer_country,manufacturer_name,manufacturers_administration_recommendation,max_price_with_vat,max_retail_price,max_wholesale_price,method,package_barcode,package_name,package_pharmasoft,package_superpharm,package_yarpa,packaging_description,quantity_unit,quantity_value,registrationNumber,registrationValidity,retail_margin,route,schema_version,shelf_life,sideEffect,site,snomed_ct_clinical_code,snomed_ct_clinical_name,snomed_ct_integration_code,snomed_ct_integration_name,status,storage_conditions,strength_unit,strength_value,termsOfIssue,treatmentDescriptions,warnings,filename
4fc8edd7-5eb5-4561-a26a-83b2f0f5600c,MESNA-CELL 100 MG/ML,prescription,V03AF01,MESNA,9098,,,WHO ATC Classification,,ILS,solution for injection,MESNA/,2025-07-31T05:14:46.489704,IL,אמ.בי.איי פארמה,,181.3423993,153.6800063,122.944005,,7290014257535,MESNA-CELL 100 MG/ML 50 ML 1VIAL,,,31633,AMPOULES GLASS,units,1.0,154 04 34131 00,valid,25.0,i.v,1.4,60,,,,,,,,,,0,Prescription required,"Prevention of urinary tract toxicity of oxazaphosphorines (the active components of Ifosfamide, Cyclophosphamide , Trofosfamide) in particular in high-risk patients with previous radiation therapy in the area of the lesser pelvis, cystitis with previous ifosfamide, Cyclophosphamide or Trofosfamide, urinary passage diseases in anamnesis.", ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/4fc8edd7-5eb5-4561-a26a-83b2f0f5600c.json
4fe24743-6438-49b4-b1dd-fcf8ad7fd669,POLYDINE TINCTURE,off-the-counter,D08AG02,POVIDONE-IODINE,1827,,,WHO ATC Classification,,ILS,tincture,POVIDONE-IODINEW/V,2025-07-31T12:51:13.721254,IL,פישר,,10.9976,9.32,nan,,7290000849188,POLYDINE SOL 20CC,16183,,,BOTTLE HDPE,units,20.0,044 36 23412 00,valid,nan,dermal,1.4,60,,,,,,,,,,0,,Skin disinfection.,תרופה שאושרה לשימוש כללי בקופ'ח ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/4fe24743-6438-49b4-b1dd-fcf8ad7fd669.json
4ffc9ad9-8a49-4b3e-a5e6-6cb644470118,ZEBINIX 200 MG,prescription,N03AF04,ESLICARBAZEPINE,9310,,,WHO ATC Classification,,ILS,tablets,ESLICARBAZEPINE ACETATE,2025-07-31T10:44:45.839443,IL,תרומד,,435.4933789,369.0622019,314.095491,,,ZEBINIX 800 MG 30 TAB,,,2588,BLISTER PVC/ALUMINIUM,units,30.0,170 76 37082 99,valid,17.5,per os,1.4,48,,,,,,,,,,0,Prescription required,"Zebinix is indicated as:• monotherapy in the treatment of partial-onset seizures, with or without secondary generalisation, in adults with newly diagnosed epilepsy;• adjunctive therapy in adults, adolescents and children aged above 6 years, with partial-onset seizures with or without secondary generalisation.",תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/4ffc9ad9-8a49-4b3e-a5e6-6cb644470118.json
50006625-ffcd-4967-99a4-4c5554df2d1e,AMPISULVENIR 1.5 G,prescription,J01CG01,SULBACTAM,8266,,,WHO ATC Classification,,ILS,powder for solution for injection,"AMPICILLIN AS SODIUM SALT, SULBACTAM AS SODIUM SALT",2025-07-30T23:23:05.328855,IL,ביואבניר,,364.8706024,309.2123749,263.159468,,7290010286294,AMPISULVENIR 3G 10VIAL 20ML,,,18457,VIAL GLASS TYPE I,units,10.0,152 55 33564 00,valid,17.5,"i.v, i.m",1.4,36,,,,,,,,,,0,Prescription required,"Antibiotic for the treatment of bacterial infections caused by susceptible beta-lactamase producing strains of microorganisms, in the following conditions: 1. Skin and Skin Structure Infections ;2. Intra- Abdominal Infections ;3. Gynecological Infections .",,https://github.com/FormidableCare/OpenMed/tree/main/catalog/50006625-ffcd-4967-99a4-4c5554df2d1e.json
500801c1-3f06-4dc7-8440-5efabf723adf,SUNITINIB TEVA  ® 12.5 MG,prescription,L01XE04,SUNITINIB,8979,,,WHO ATC Classification,,ILS,capsules,SUNITINIB AS BASE 12.5  MG,2025-07-31T08:52:13.841402,IL,טבע,,8639.835353,7321.894367,6656.267606,,7290106065529,SUNITINIB TEVA 50 MG 30CAPS,17532,,70265,BLISTER PVC/ACLAR/PVC/ALUMINIUM,units,30.0,163 78 35252 00,valid,10.0,per os,1.4,36,,,,,,,,,,0,Prescription required,"Sunitinib Teva is indicated for the treatment of gastrointestinal stromal tumor after disease progression on or intolerance to Imatinib Mesylate. Sunitinib Teva is indicated for the treatment of advanced renal cell carcinoma. Treatment of unresectable or metastatic,  well differentiated pancreatic neuroendocrine tumours (pNET) with disease progression.",תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/500801c1-3f06-4dc7-8440-5efabf723adf.json
5013366f-d3f0-47ea-8fca-6c62ab7c97de,ITRANOL,prescription,J02AC02,ITRACONAZOLE,4885,,,WHO ATC Classification,,ILS,capsules,ITRACONAZOLE,2025-07-31T04:14:40.085902,IL,רפא,,68.42321391,57.9857745,43.1121,,7290008013918,ITRANOL 100MG 14CAP,9225,,65403,BLISTER ALUMINIUM /ALUMINIUM,units,14.0,132 86 31044 00,valid,34.5,per os,1.4,24,,,,,,,,,,0,Prescription required,Blastomycosis (pulmonary and extrapulmonary). Histoplasmosis. Onchomycosis caused by dermatophytes and/or yeast. Dermatomycoses. Vulvovaginal candidosis. Oral candidosis.,תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/5013366f-d3f0-47ea-8fca-6c62ab7c97de.json
5014f0e7-4a3a-4d0c-8642-ee527f20f1c3,BINOCRIT 1000 IU/ 0.5 ML,prescription,B03XA01,ERYTHROPOIETIN,7702,,,WHO ATC Classification,,ILS,solution for injection,EPOETIN ALFA/ 0.5  ML,2025-07-31T00:38:36.202923,IL,סנדוז,,1393.624669,1181.037855,1005.1386,,,BINOCRIT 6000 IU/0.6ML 6 SYRINGE PREFILLED,2561,,56138,SYRINGE PREFILLED  GLASS TYPE I,units,6.0,147 08 33360 00,valid,17.5,"i.v, s.c",1.4,24,,,,,,,,,,0,Prescription required,"Binocrit® is indicated for the treatment of symptomatic anaemia associated with chronic renal failure (CRF):- in adults and children aged 1 to 18 years on haemodialysis and adult patients on peritoneal dialysis  .- in adults with renal insufficiency not yet undergoing dialysis for the treatment of severe anaemia of renal origin accompanied by clinical symptoms in patients. 	Binocrit® is indicated in adult patients receiving chemotherapy for solid tumours, malignant lymphoma or multiple myeloma, and at risk of transfusion as assessed by the patient's general status (e.g. cardiovascular status, pre existing anaemia at the start of chemotherapy) for the treatment of anaemia and reduction of transfusion requirements.Binocrit® is indicated in adults in a predonation programme  to increase the yield of autologous blood.Treatment should only be given to patients with moderate anaemia (haemoglobin (Hb) concentration range between 10 13 g/dl (6.2 8.1 mmol/l), no iron deficiency), if blood saving procedures are not available or insufficient when the scheduled major elective surgery requires a large volume of blood (4 or more units of blood for females or 5 or more units for males).Binocrit® is indicated for non-iron deficient adults prior to major elective orthopaedic surgery, having a high perceived risk for transfusion complications to reduce exposure to allogeneic blood transfusions.Use should be restricted to patients with moderate anaemia (e.g. Hb concentration range between 10 13 g/dl or 6.2 8.1 mmol/l) who do not have an autologous predonation programme available and with an expected blood loss (900 to 1800 ml).",תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/5014f0e7-4a3a-4d0c-8642-ee527f20f1c3.json
5028f2aa-24ed-444b-9920-ad2ccdb419fc,NUROFEN GEL 5 %,off-the-counter,M02AA13,IBUPROFEN,5250,,,WHO ATC Classification,,ILS,gel,IBUPROFENW/W,2025-07-31T12:36:51.814066,IL,רקיט בנקיזר,,26.137,22.15,nan,,5000158100800,NUROFEN FOR CHILDREN ORANGE SYR 100ML,14061,,,TUBE ALUMINIUM,units,100.0,134 23 31074 00,valid,nan,topical,1.4,36,,,,,,,,,,0,,"Topical analgesic and anti-inflammatory for backache, rheumatic and muscular pain, sprains, strains, sports injuries.",,https://github.com/FormidableCare/OpenMed/tree/main/catalog/5028f2aa-24ed-444b-9920-ad2ccdb419fc.json
502d75e9-f21c-447d-8604-00ef73a8aa8b,SITAMET - AVENIR 50 MG/1000 MG,prescription,A10BD07,METFORMIN AND SITAGLIPTIN,9132,,,WHO ATC Classification,,ILS,film coated tablets,"METFORMIN HYDROCHLORIDE, SITAGLIPTIN AS HYDROCHLORIDE MONOHYDRATE",2025-07-31T08:19:53.280741,IL,ביואבניר,,87.00082796,73.72951522,54.81748343,,,SITAMET - AVENIR 50 MG/1000 MG  56 TAB,,,8983,BLISTER PVC/ALU/OPA/ALU,units,56.0,169 30 36666 99,valid,34.5,per os,1.4,24,,,,,,,,,,0,Prescription required,"Sitamet-Avenir is indicated as an adjunct to diet and exercise to improve glycemic control in adult patients with type 2 diabetes mellitus. Important limitations of use: Sitamet-Avenir should not be used in patients with type 1 diabetes or for the treatment of diabetic ketoacidosis, as it would not be effective in these settings. Sitamet-Avenir has not been studied in patients with a history of pancreatitis. It is unknown whether patients with a history of pancreatitis are at increased risk for the development of pancreatitis while using Sitamet-Avenir.",,https://github.com/FormidableCare/OpenMed/tree/main/catalog/502d75e9-f21c-447d-8604-00ef73a8aa8b.json
50300297-3346-481b-b6c6-4fdcda1c7b89,ACTIQ 1200 MCG,prescription,N02AB03,FENTANYL,6127,,,WHO ATC Classification,,ILS,compressed tablet on a handle,FENTANYL AS CITRATE/DOSE,2025-07-31T00:07:09.552439,IL,טבע,,1110.249384,940.8893507,800.7568942,,7290106061019,ACTIQ 1600MCG 30 COMPRESSED TAB,9268,,86434,BLISTER PVC/ACLAR,units,30.0,138 25 31575 00,valid,17.5,oral transmucosal,1.4,36,,,,,,,,,,0,Prescription required,Actiq is indicated only for the management of breakthrough cancer pain in patients 16 and older with malignancies who are already receiving and who are tolerant to opioid therapy for their underlying persistent cancer pain.,תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/50300297-3346-481b-b6c6-4fdcda1c7b89.json
50357a26-297e-4f4a-9cd9-0b685a42c303,DALACIN 2 % VAGINAL CREAM,prescription,G01AA10,CLINDAMYCIN,8130,,,WHO ATC Classification,,ILS,cream,CLINDAMYCIN PHOSPHATEW/W,2025-07-31T01:39:41.945039,IL,פיזר,,91.37732658,77.4384158,57.57503033,,7298074000054,DALACIN C 150MG 100CAPS,4006,,35574,TUBE PLASTIC,units,100.0,064 17 27818 00,valid,34.5,vaginal,1.4,24,,,,,,,,,,0,Prescription required,Treatment of bacterial vaginosis only if bacteria susceptible to clindamycin were found.,,https://github.com/FormidableCare/OpenMed/tree/main/catalog/50357a26-297e-4f4a-9cd9-0b685a42c303.json
503c7f67-d435-4e55-ae1f-4e8202e00565,CYRAMZA 10 MG/ML,prescription,L01XC21,RAMUCIRUMAB ,7806,,,WHO ATC Classification,,ILS,concentrate for solution for infusion,RAMUCIRUMAB/ML,2025-07-31T01:37:34.729247,IL,אלי לילי,,10890.55982,9229.28839,8390.262173,,7290008139793,CYRAMZA 10 MG/ML VIAL 50ML,9933,,47396,VIAL GLASS TYPE I,units,50.0,156 19 34510 00,valid,10.0,i.v,1.4,24,,,,,,,,,,0,Prescription required,"Gastric cancerCyramza in combination with paclitaxel is indicated for the treatment of adult patients with advanced gastric cancer or gastro-oesophageal junction adenocarcinoma with disease progression after prior platinum and fluoropyrimidine chemotherapy. Cyramza monotherapy is indicated for the treatment of adult patients with advanced gastric cancer or gastro-oesophageal junction adenocarcinoma with disease progression after prior platinum or fluoropyrimidine chemotherapy, for whom treatment in combination with paclitaxel is not appropriate.Colorectal cancerCyramza, in combination with FOLFIRI (irinotecan, folinic acid, and 5-fluorouracil), is indicated for the treatment of adult patients with metastatic colorectal cancer (mCRC) with disease progression on or after prior therapy with bevacizumab, oxaliplatin and a fluoropyrimidine.Non-small cell lung cancerCyramza in combination with erlotinib is indicated for the first-line treatment of adult patients with metastatic non-small cell lung adenocarcinoma with activating epidermal growth factor receptor (EGFR) mutations.Cyramza in combination with docetaxel is indicated for the treatment of adult patients with locally advanced or metastatic non-small cell lung cancer with disease progression after platinum-based chemotherapy.Hepatocellular carcinomaCyramza monotherapy is indicated for the treatment of adult patients with advanced or unresectable hepatocellular carcinoma who have a serum alpha fetoprotein (AFP) of &#8805; 400 ng/ml and who have been previously treated with sorafenib.",,https://github.com/FormidableCare/OpenMed/tree/main/catalog/503c7f67-d435-4e55-ae1f-4e8202e00565.json
506b767d-3581-4a3c-96f0-df6006c5de1c,CEFURAX 250MG 10TAB,prescription,,,4740,,,,,ILS,tablet,CEFURAX 250MG,2025-07-31T19:01:40.050750,IL,ביואבניר,,22.92888444,19.431258,14.1834,,,CEFURAX 250MG 10TAB,3764,,60868,,units,10.0,,not-registered,37.0,oral,1.4,,,,,,,,active,,,0,Prescription required. Dispense according to physician instructions.,,,https://github.com/FormidableCare/OpenMed/tree/main/catalog/506b767d-3581-4a3c-96f0-df6006c5de1c.json
506f87bd-910a-447a-90f4-afa615d11740,POLYDINE TINCTURE,off-the-counter,D08AG02,POVIDONE-IODINE,1817,,,WHO ATC Classification,,ILS,tincture,POVIDONE-IODINEW/V,2025-07-31T12:49:46.683714,IL,פישר,,40.3324,34.18,nan,,7290000849188,POLYDINE CLEANSER 1L,16178,,,BOTTLE HDPE,units,1000.0,044 36 23412 00,valid,nan,dermal,1.4,60,,,,,,,,,,0,,Skin disinfection.,תרופה שאושרה לשימוש כללי בקופ'ח ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/506f87bd-910a-447a-90f4-afa615d11740.json
5087b58e-54f9-431d-b670-b21e2523808f,FORIC PREGNANCY TABLETS,off-the-counter,,,5109,,,,,ILS,tablets,"FOLIC ACID, FERROUS AS FUMARATE",2025-07-31T11:57:32.548201,IL,סם און,,41.3826,35.07,nan,,,FORIC PREGNANCY 30TAB,6128,,,BLISTER PVC/ALUMINIUM,units,30.0,125 34 30478 00,valid,nan,per os,1.4,36,,,,,,,,,,0,,For the prevention and treatment of iron deficiency anemia and for maintaining the level of folic acid particular in pregnancy.,,https://github.com/FormidableCare/OpenMed/tree/main/catalog/5087b58e-54f9-431d-b670-b21e2523808f.json
50ae3397-2c28-4a58-b5d5-5bab93f4fae8,JAKAVI 10 MG,prescription,L01XE18,RUXOLITINIB,8088,,,WHO ATC Classification,,ILS,tablets,RUXOLITINIB AS PHOSPHATE,2025-07-31T04:15:16.987234,IL,נוברטיס פארמה,,15068.36617,12769.80241,11608.91128,,7290016369212,JAKAVI 10 MG 56 TAB,10137,,64606,BLISTER PVC/PCTFE,units,56.0,158 58 34859 00,valid,10.0,per os,1.4,36,,,,,,,,,,0,Prescription required,"* Myelofibrosis (MF) Jakavi is indicated for the treatment of disease-related splenomegaly or symptoms in adult patients with primary myelofibrosis (also known as chronic idiopathic myelofibrosis), post polycythaemia vera myelofibrosis or post essential thrombocythaemia myelofibrosis. * Polycythaemia vera (PV) Jakavi is indicated for the treatment of adult patients with polycythaemia vera who are resistant to or intolerant of hydroxyurea.*Graft versus host disease (GvHD)Jakavi is indicated for the treatment of patients aged 12 years and older with acute graft versus host disease or chronic graft versus host disease who have inadequate response to corticosteroids or other systemic therapies",תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/50ae3397-2c28-4a58-b5d5-5bab93f4fae8.json
50b78d99-4193-4ba7-a83f-3b4b44c979a5,FERROCAL TABLETS,off-the-counter,,,5430,,,,,ILS,tablets,"CALCIUM CITRATE, FERROUS CITRATE",2025-07-31T11:54:57.758330,IL,רקח,,18.6558,15.81,nan,,7290008090438,FERROCAL 500MG 30 TAB,,,,BLISTER PVC/ALUMINIUM,units,30.0,137 54 25091 01,valid,nan,per os,1.4,36,,,,,,,,,,0,,Prevention and treatment of iron-deficiency anemia.,תרופה שאושרה לשימוש כללי בקופ'ח ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/50b78d99-4193-4ba7-a83f-3b4b44c979a5.json
50b87f58-fcbe-4036-b849-f5d3fb9aa5da,BACTROBAN NASAL,prescription,R01AX06,MUPIROCIN,3718,,,WHO ATC Classification,,ILS,ointment,MUPIROCIN AS CALCIUMW/W,2025-07-31T05:35:47.275770,IL,טבע,,29.73800364,25.201698,18.3954,,7290008102582,MUPIROCIN 2% OINT 15GR,13009,,22715,TUBE ALUMINIUM,units,15.0,050 85 26431 21,valid,37.0,nasal,1.4,36,,,,,,,,,,0,Prescription required,"The elimination of nasal carriage of staphylococci, including methycillin-resistant staphylococus aureus (MRSA).",תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/50b87f58-fcbe-4036-b849-f5d3fb9aa5da.json
50bb334c-92c6-4f39-90ad-a92341eafa7a,RIZATRIPTAN INOVAMED 10 MG,prescription,N02CC04,RIZATRIPTAN,8042,,,WHO ATC Classification,,ILS,tablets,RIZATRIPTAN AS BENZOATE,2025-07-31T07:47:03.954623,IL,אינובמד,,155.34759,131.6505,105.3204,,,RIZATRIPTAN INOVAMED 10 MG 12 TAB,18555,,54753,BLISTER ALUMINIUM,units,12.0,155 08 34133 00,valid,25.0,per os,1.4,48,,,,,,,,,,0,Prescription required,For the acute treatment of migraine attacks with or without aura in adults.,תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/50bb334c-92c6-4f39-90ad-a92341eafa7a.json
50bc2d35-82e3-4e28-8f8b-71d6269445e7,HEXAKAPRON  TABLETS,prescription,B02AA02,TRANEXAMIC ACID,1562,,,WHO ATC Classification,,ILS,tablets,TRANEXAMIC ACID,2025-07-31T03:46:29.027521,IL,טבע,,31.41716606,26.624717,19.4341,,,HEXAKAPRON 500MG 20T,8038,,975,BLISTER PVC/ALUMINIUM,units,20.0,016 35 24864 01,valid,37.0,per os,1.4,36,,,,,,,,,,0,Prescription required,"Treatment  of hemorrhage occuring in some forms of surgery, including prostatectomy. Hematuria. Menorrhagia. Hereditary angioneurotic edema.",תרופה שאושרה לשימוש כללי בקופ'ח ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/50bc2d35-82e3-4e28-8f8b-71d6269445e7.json
50e12b5b-58c4-45c8-a65d-20932e78c50b,IMNOVID 1 MG,prescription,L04AX06,POMALIDOMIDE,7408,,,WHO ATC Classification,,ILS,"capsule, hard",POMALIDOMIDE,2025-07-31T04:03:04.107540,IL,ניאופרם,,23009.70114,19499.7476,17727.04327,,7640133683157,IMNOVID 4MG 3X7 CAPSULES (POMALYST),9780,,77992,BLISTER PVC/PCTFE,units,21.0,152 02 33954 00,valid,10.0,per os,1.4,48,,,,,,,,,,0,Prescription required,"Imnovid in combination with dexamethasone is indicated in the treatment of adult patients with relapsed and refractory multiple myeloma who have received at least two prior treatment regimens, including both lenalidomide and bortezomib, and have demonstrated disease progression on the last therapy.Imnovid in combination with bortezomib and dexamethasone is indicated in the treatment of adult patients with multiple myeloma who have received at least one prior treatment regimen including lenalidomide",תרופה מוגבלת לרישום ע'י רופא מומחה או הגבלה אחרת ,https://github.com/FormidableCare/OpenMed/tree/main/catalog/50e12b5b-58c4-45c8-a65d-20932e78c50b.json
